Unnamed: 0,CD8-Cell-Mean,CD88-Cell-Mean,CD4-Cell-Mean,SIRPa-Cell-Mean,CD56-Cell-Mean,HLA-DR-Cell-Mean,CD11c-Cell-Mean,PD-1-Cell-Mean,CD3-Cell-Mean,CD45-Cell-Mean,CD10-Cell-Mean,CD31-Cell-Mean,CAIX-Cell-Mean,CD20-Cell-Mean,IRF8-Cell-Mean,CD68-Cell-Mean,Cluster.id,Sample.ID,Tumour.NonTumour,ROI,X,Y,Tumour.Grade
85208,4063.0737,11944.2949,1287.4363,1688.4967,0,2.5168,2003.2394,160.9329,6490.8389,6080.2593,0,30.1588,619.8568,0,92.3647,317.5302,CD8 T cells,AU87781,Stroma,Position 108,666.7,131.06,4
85209,0,8987.793,6627.5439,55.8339,0,992.661,102.3373,3167.2493,72.5576,7601.9375,0,440.4983,655.8932,5.9831,2039.3102,8.6881,CD88+ Monocytes,AU87781,Stroma,Position 108,470.96,131.89,4
85210,0,10680.0264,3023.219,171.4995,0,1245.0614,0,627.038,12.2941,6547.1987,0,986.8783,749.3408,0,246.6446,2462.595,CD88+ Monocytes,AU87781,Stroma,Position 108,567.89,132.72,4
85211,5.139,2819.1902,1440.4601,104.4281,0,801.9138,249.1805,1534.9601,9847.2188,27282.4785,0,237.2284,1319.1821,0,1054.4042,177.0974,CD8 T cells,AU87781,Stroma,Position 108,478.2,132.69,4
85212,860.7151,39.9144,0,45.4133,18.0755,0,2064.188,32.7793,308.7004,2526.8198,0,0,1925.2961,2.5619,92.5068,360.1926,CAIX+ Tumour cells,AU87781,Stroma,Position 108,651.42,134.19,4
85213,227.7715,79.942,0.0334,5.2129,0,116.2486,1073.0446,0,11.4627,8.4381,0,0,4150.6221,0,190.0959,178.7592,CAIX+ Tumour cells,AU87781,Stroma,Position 108,642.52,134.57,4
85214,1.1444,2451.3579,1389.5211,6531.5659,0.026,46.4861,46.3857,216.6933,6824.5083,16690.7227,6.0233,2380.6216,1731.9561,0.4251,314.0135,193.1534,DN T cells,AU87781,Stroma,Position 108,393.97,135.14,4
85216,1305.4,217.0848,0,6.0804,0,1357.1935,987.2087,0,10649.8281,33090.625,11.7304,0,139.3587,0,262.0043,73.487,CD8 T cells,AU87781,Stroma,Position 108,608.24,136.95,4
85217,0,11898.6904,4781.3013,542.7089,0,1884.0554,11.5372,1201.7191,47.5728,8862.9395,0.8734,63.8813,952.3054,11.2698,2902.7437,1391.8798,CD88+ Monocytes,AU87781,Stroma,Position 108,584.82,138.67,4
85218,109.9976,16887.4121,5488.0835,2402.1646,1.057,1103.4847,8.3387,454.0144,1125.053,21529.8203,1.2408,478.3427,1860.447,32.0963,1733.5337,950.7721,CD88+ Monocytes,AU87781,Stroma,Position 108,378.15,137.9,4
85221,778.3503,3189.438,3196.8115,518.2579,0,829.7129,715.9756,1311.7275,384.9149,9599.7266,0,0,1059.8175,0,1302.4124,50.7543,CD88+ Monocytes,AU87781,Stroma,Position 108,477.74,140.05,4
85222,1.4883,3960.5527,4854.4067,312.7852,2.6502,1944.5269,0,3071.4714,0,1618.8113,0,0,1435.4623,0,840.0251,1184.6074,CD88+ Monocytes,AU87781,Stroma,Position 108,506.01,140.05,4
85223,4051.0249,0.8164,0,25.7797,0,1074.21,1420.2365,0,15576.3291,30421.3457,0,0,1654.536,0,37.58,3.4743,CD8 T cells,AU87781,Stroma,Position 108,613.53,141.21,4
85224,1826.3606,176.9529,196.9002,22.9444,0,1503.0273,0,1516.5471,251.0556,1991.9425,1.1441,0,3487.3032,0,1582.2938,259.5735,IRF8+HLA-DR+,AU87781,Stroma,Position 108,623.02,142.9,4
85226,13104.3242,8640.8828,2240.4446,991.0139,0,891.6019,3230.7517,620.9489,12067.042,21787.748,49.8102,4369.6436,2877.2581,8.3583,580.1035,100.1095,CD8 T cells,AU87781,Stroma,Position 108,384.32,144.66,4
85231,4440.3599,9081.167,8036.9414,1141.5332,6.4587,1898.5402,710.5642,7659.3989,3805.1492,20071.1992,0,1163.179,1727.1812,1.2706,184.7122,776.3142,CD88+ Monocytes,AU87781,Stroma,Position 108,487.56,146.75,4
85232,111.2486,1539.7175,1281.9286,1494.6669,0,339.7519,1140.3528,234.0251,615.054,3181.0671,4.0971,6478.2588,1332.494,0.6636,436.3391,93.6963,DN T cells,AU87781,Stroma,Position 108,564.94,146.07,4
85233,11822.3555,6077.3008,8870.8535,256.3453,0,3370.7773,1688.7946,7107.2402,12356.3086,28090.2988,0,0,1054.7859,1.0347,232.5928,14.5186,CD8 T cells,AU87781,Stroma,Position 108,478.66,149.29,4
85234,3118.9517,2226.6897,356.2335,72.7151,0,335.1241,459.6217,13.6342,19966.5234,18800.8223,10.7147,57.85,1184.6805,0,53.9615,7.2689,CD8 T cells,AU87781,Stroma,Position 108,398.86,149.96,4
85235,17179.3184,4757.7764,486.5903,126.0968,0,552.9758,3963.2571,1783.2253,8594.8789,20507.0215,12.1769,182.0912,2783.0894,0,91.9479,0.3054,CD8 T cells,AU87781,Stroma,Position 108,389.99,149.75,4
85237,2043.1783,9.6901,0,0,0,2380.6755,0,0,622.7953,3049.2192,0,0,3006.2251,0,200.3728,26.3904,CD8 T cells,AU87781,Stroma,Position 108,523.61,150.67,4
85238,434.6322,16036.2373,7339.8604,1327.3091,0,1679.5035,2934.958,642.5818,522.6112,10264.4297,0,450.6615,1007.2629,1.6559,650.0979,3345.0127,CD88+ Monocytes,AU87781,Stroma,Position 108,629.29,152.64,4
85240,1686.5446,12439.5234,8046.2065,4526.7988,0,1988.8136,46.7057,3486.7444,404.0692,11210.9844,0,29.2264,1561.4954,15.6525,1818.6498,7491.876,CD88+ Monocytes,AU87781,Stroma,Position 108,539.28,153.88,4
85241,10258.5762,4241.1582,2504.0134,659.3,0,1310.4866,2941.3792,805.197,14675.8047,31404.6992,0,379.594,1773.6865,0,2227.0298,59.4716,CD8 T cells,AU87781,Stroma,Position 108,455.56,153.34,4
85246,2251.8726,11830.457,4501.1494,6563.1333,0,1750.0355,437.1769,2304.3113,20500.3184,27732.3145,0.246,18.9407,751.5346,0,76.3636,9.1304,DN T cells,AU87781,Stroma,Position 108,376.09,156.34,4
85248,15536.0254,6004.7178,1467.7335,2240.8345,0,740.425,1643.1313,808.5322,18799.3418,30906.9199,1.0769,16.4071,1158.8423,0.9215,1841.9432,150.8135,CD8 T cells,AU87781,Stroma,Position 108,386.96,158.57,4
85251,2196.177,12395.3789,4777.269,3536.1543,0,1000.7207,3386.6331,2055.73,2598.2551,17303.9707,0.7975,6616.2754,1482.1412,17.0163,637.4942,1872.2382,CD88+ Monocytes,AU87781,Stroma,Position 108,555.99,159.08,4
85253,184.3936,7424.5332,3241.8127,1312.2679,0,913.3,1343.0244,77.8244,345.2295,8820.1309,0,12544.4023,794.1398,8.1859,632.8679,169.0167,SIRPa+CD31+,AU87781,Stroma,Position 108,455.44,161.68,4
85256,2104.6482,7689.6562,11545.3916,28.2393,0,195.9128,46.2932,15101.3047,248.5943,19716.7012,0,4792.9443,1620.3154,0,20281.5918,471.8843,IRF8+HLA-DR+,AU87781,Stroma,Position 108,395.58,164.49,4
85258,3903.3069,1362.9557,1733.4905,2293.155,0,249.4146,55.8165,4619.1362,18038.5352,18645.1113,0,271.0158,1113.6582,0,14473.6738,0,DN T cells,AU87781,Stroma,Position 108,388.6,165.19,4
85259,0.5367,3012.6194,2240.9011,27.3458,0,1239.0308,0,382.1989,2.9386,2122.2791,0,0,1339.2817,0,196.7864,0.1055,CD88+ Monocytes,AU87781,Stroma,Position 108,437.83,166.83,4
85260,0,6777.4243,12716.5684,1757.8368,1.2186,3842.5073,1.0171,8391.9482,3.0154,5341.4761,0,141.5942,1788.0565,0,534.512,1395.7615,CD88+ Monocytes,AU87781,Stroma,Position 108,498.71,166.33,4
85261,0,2602.3062,2748.1362,2168.5073,0,385.6011,656.743,2955.105,13.3687,3651.6504,0,32305.1816,1720.6838,3.1508,743.2078,131.3452,IRF8+HLA-DR+,AU87781,Stroma,Position 108,544.78,167.37,4
85263,3.3806,14405.7646,4510.3481,959.4094,0,326.5691,0,284.6068,4.237,10762.3174,0,11835.1133,725.0107,1.3375,1933.2316,336.5135,CD88+ Monocytes,AU87781,Stroma,Position 108,447.49,167.98,4
85264,2735.6011,16721.4922,6374.7979,4000.8184,0,847.4673,577.0347,3149.6306,2614.2051,23547.8926,0,8.2153,1833.3225,5.0908,3305.8999,292.9837,CD88+ Monocytes,AU87781,Stroma,Position 108,383.3,169.58,4
85266,2869.291,1041.8,545.77,376.4045,0,979.28,1394.639,154.2836,15127.6221,22571.8945,0.9173,7545.9829,748.3754,0,163.5627,41.8827,CD8 T cells,AU87781,Stroma,Position 108,458.44,169.2,4
85267,1058.2157,11399.7432,4623.1021,48.3888,0,1867.7407,7.4115,945.5591,886.5251,6238.3862,0,312.5336,1055.3179,0.6698,1006.4522,671.1069,CD88+ Monocytes,AU87781,Stroma,Position 108,480.24,170.22,4
85268,1471.5121,1646.8009,601.358,127.1413,0,114.9406,137.2841,2.0738,204.0947,972.8395,0,20839.1973,891.9807,0,89.0209,404.626,SIRPa+CD31+,AU87781,Stroma,Position 108,397.35,171.29,4
85269,878.41,5914.5605,2202.5469,5944.2593,30.3858,2154.6729,8282.0273,1000.246,10308.2412,19261.5664,39.8302,30.4246,2257.8477,0.8258,420.3309,1669.869,CD8 T cells,AU87781,Stroma,Position 108,559.4,171.26,4
85270,8474.4805,1059.4113,1831.0758,71.5931,1212.0541,47.5411,601.29,1132.3961,16417.793,29960.0684,11.4372,0,1202.6884,0,599.1169,7.7056,CD8 T cells,AU87781,Stroma,Position 108,524.59,171,4
85271,5221.9463,11062.5703,5066.4526,4023.3782,0,413.2583,634.5413,3134.438,273.0434,15275.8926,0,73.9938,4441.8472,14.0661,395.9773,623.062,CD88+ Monocytes,AU87781,Stroma,Position 108,390.31,172.2,4
85272,0,1177.0552,870.5784,661.6738,0,486.9511,347.3438,814.9874,1410.537,5811.9009,0,39351.7227,733.8909,0,646.8306,64.4316,Endo,AU87781,Stroma,Position 108,447.86,174.7,4
85273,0,9606.3818,4632.7065,287.7924,0.0773,2364.0679,0,917.1459,0,8649.4141,0,1012.5195,1014.0382,0.477,4491.2061,407.0217,CD88+ Monocytes,AU87781,Stroma,Position 108,491.26,175.93,4
85274,2.6135,4751.9683,2000.8989,78.837,10.3583,205.9051,0,706.7084,0,527.1747,0,0,772.7902,0,1346.3666,155.8404,CD88+ Monocytes,AU87781,Stroma,Position 108,637.07,175.86,4
85275,18625.209,3781.8342,2084.1914,2155.7065,23.7352,265.9936,1862.8693,236.1404,26391.1875,41455.3359,0,13.1946,844.0064,0,288.8389,60.7177,CD8 T cells,AU87781,Stroma,Position 108,520.7,177.2,4
85276,3228.6094,10939.1797,4371.6802,3412.9097,0,1868.2148,2898.2419,2386.9238,8779.085,31959.6777,10.9209,30.8986,1471.1293,6.3451,229.1712,454.3507,CD8 T cells,AU87781,Stroma,Position 108,546.56,177.82,4
85277,769.6396,2575.6355,1669.4871,73.1161,0,1616.4962,8978.9082,1546.0629,1828.7887,11807.0977,0,21.7902,1545.0238,0,111.3239,263.4202,CD4+CD11c+,AU87781,Stroma,Position 108,567.5,179.55,4
85278,92.8525,6033.8491,7018.8672,6559.6724,0,128.6164,779.1812,6006.8188,165.0011,12087.832,0,2466.3425,2521.9514,5.8272,1289.5712,420.333,CD88+ Monocytes,AU87781,Stroma,Position 108,453.41,179.48,4
85279,0,501.4865,144.6523,35.067,0,8371.6064,0,361.4083,0,286.9537,0,0,3226.5278,0,219.0526,8.8437,IRF8+HLA-DR+,AU87781,Stroma,Position 108,471.47,179.73,4
85281,2666.6248,7229.4106,2845.1235,7433.6113,0,507.655,1810.7518,372.5654,11669.6357,28527.7656,0,1117.7336,1258.0291,7.4431,572.0109,794.3112,DN T cells,AU87781,Stroma,Position 108,525.36,181.61,4
85282,1701.2891,537.7334,69.8006,35.6645,0,1947.1025,208.7478,98.6221,645.0632,6082.0249,0,0,3861.502,0,140.4283,115.0937,CD8 T cells,AU87781,Stroma,Position 108,577.85,181.2,4
85283,3847.4658,6749.4966,1122.3519,576.0825,0,252.7581,2047.4265,77.8916,1950.1823,6594.499,0,1696.6685,2161.0095,0.4344,3915.084,2553.8728,CD88+ Monocytes,AU87781,Stroma,Position 108,395.31,180.78,4
85284,2729.7297,15069.3301,3765.4519,2508.6111,0,346.0901,5303.686,268.1096,9311.0117,26068.2188,58.7973,1563.7552,2116.8679,14.6426,498.9009,2696.3455,CD88+ Monocytes,AU87781,Stroma,Position 108,540.05,181.96,4
85285,42.1938,3496.2781,3057.2383,388.4497,0,922.9098,1032.1656,2233.5251,103.5473,3912.3892,0,0.0828,588.7086,0,694.2042,9.1391,CD88+ Monocytes,AU87781,Stroma,Position 108,511,182.31,4
85286,479.8467,2265.0557,1065.9332,743.8237,0,6127.3945,15.6537,534.9135,149.2883,3441.9126,0,0,2283.718,0,125.3932,641.5925,IRF8+HLA-DR+,AU87781,Stroma,Position 108,463.58,184.12,4
85287,16363.5059,9397.1943,2834.6021,82.5196,0,2177.1216,9670.3311,854.3373,26846.7539,38335.2891,0,0,535.3666,0.9725,15.1255,37.6882,CD8 T cells,AU87781,Stroma,Position 108,382.35,181.5,4
85288,1054.6399,21549.7148,5974.396,2247.0037,0,955.4924,366.5151,6.81,573.2495,23555.0527,10.4773,8749.0078,1496.8478,86.1465,750.5057,5622.4355,CD88+ Monocytes,AU87781,Stroma,Position 108,532.84,184.36,4
85289,8416.0391,11643.0859,5573.3442,2343.5872,0,2764.9822,3179.2402,2908.1423,25434.1328,40925.3945,1.8386,212.2503,1910.5769,0,16.305,531.5464,CD8 T cells,AU87781,Stroma,Position 108,553.07,185.13,4
85292,24279.8926,5894.5132,676.01,0,0,4598.9736,7810.5669,26.6454,10943.3037,19288.8281,0,0,561.7603,0,15.7615,16.2022,CD8 T cells,AU87781,Stroma,Position 108,378.96,186.83,4
85293,0,3834.5842,1633.0264,657.697,0,405.1098,25.9436,228.3338,0,1982.1654,0,0,1822.5962,4.8526,978.3594,214.6496,CD88+ Monocytes,AU87781,Stroma,Position 108,616.5,187.37,4
85294,18415.6016,8904.0137,4592.5908,1687.6414,0,317.1846,6436.2427,971.4209,16998.6289,43094.5352,4.9103,48.4968,483.1656,0,423.4578,60.7184,CD8 T cells,AU87781,Stroma,Position 108,514.86,188.51,4
85295,378.2393,16661.6387,22291.9531,7730.8672,0,825.0892,335.4929,18326.7852,1919.7646,29972.2988,3.6886,2347.5547,739.4767,1.6937,2545.1794,8742.2422,CD88+ Monocytes,AU87781,Stroma,Position 108,427.43,189.29,4
85297,50202.8164,3933.5557,2796.8123,1326.2725,0,5188.1431,11351.082,1090.7593,26689.0391,41595.5977,0,54.7116,875.9762,1.246,440.6905,56.828,CD8 T cells,AU87781,Stroma,Position 108,385.52,189.55,4
85298,13555.4033,6197.3062,5756.2158,926.4413,0,1079.7568,2438.4768,2686.2842,12478.5742,24786.3711,0,13.1571,2054.4521,0,3.7855,59.332,CD8 T cells,AU87781,Stroma,Position 108,395.56,190.16,4
85299,10.4992,4466.1313,3502.6802,1291.6012,0,1015.5703,0,1819.2102,315.4374,5425.7666,0,21613.1562,1988.8424,2.6662,836.8161,6.6662,SIRPa+CD31+,AU87781,Stroma,Position 108,436.58,190.39,4
85300,43.4759,462.9981,794.0981,311.7222,0,4684.7593,96.7185,277.1982,176.3741,1987.6815,10.4056,1.9093,1002.4,0,45.3593,296.7148,IRF8+HLA-DR+,AU87781,Stroma,Position 108,472.51,191.6,4
85301,7371.3379,718.948,68.4003,53.9705,0,3563.2668,5839.1489,0,36732.0156,27663.2031,12.0277,2.6586,4547.6309,0,82.305,35.2149,CD8 T cells,AU87781,Stroma,Position 108,480.05,192.19,4
85304,0,983.4758,505.2318,594.9636,0,10.7803,55.5418,0,13.6429,48.4461,0,16842.7754,2449,0,26.8652,22.5323,SIRPa+CD31+,AU87781,Stroma,Position 108,439.45,195.6,4
85305,4.0155,14241.0439,4330.728,11481.126,0,1158.4572,207.489,1424.5582,9019.4111,30210.166,0,463.3032,882.6846,2.5452,522.749,1737.9747,DN T cells,AU87781,Stroma,Position 108,529.98,195.38,4
85306,12549.4512,12965.4062,8823.916,3227.4426,0,538.5172,5130.8574,4925.0376,25577.7754,37671.5547,0,279.4108,1025.1923,0.2561,114.428,385.3756,CD8 T cells,AU87781,Stroma,Position 108,382.41,197.21,4
85307,0,12320.3555,4483.103,1926.5862,0,719.2518,24.8669,32.0857,7.6708,7823.6851,0,0,1013.3168,7.9969,415.1723,518.9639,CD88+ Monocytes,AU87781,Stroma,Position 108,613.72,196.78,4
85308,2328.0027,1035.627,1343.7177,1.9206,0,1886.2444,183.6649,398.2055,5458.6924,9797.8555,16.4732,263.9551,1400.8705,4.8972,45.3713,5.31,DN T cells,AU87781,Stroma,Position 108,485.87,196.92,4
85309,0,2566.9365,1553.5909,257.3293,0,475.8517,0,21.4857,99.0675,996.4152,0,32473.9277,739.3313,0.6043,1568.7566,49.1564,SIRPa+CD31+,AU87781,Stroma,Position 108,518.12,197.66,4
85310,34768.5391,2538.4839,1381.5085,284.4915,0,801.3321,10137.2197,267.2562,15961.1084,38702.2422,6.2201,0,1048.9469,0,59.3567,0,CD8 T cells,AU87781,Stroma,Position 108,392.67,197.74,4
85311,6137.5698,6502.2944,8624.4111,13102.5273,0,651.9698,2299.4927,4486.6182,14709.8135,32797.8828,0,0,650.084,5.7346,778.5151,1.3695,DN T cells,AU87781,Stroma,Position 108,498.45,200.61,4
85312,6080.7891,26.9989,0,0,0,1331.4762,1175.2811,0,14507.9492,27565.8008,1.2721,0,983.4648,0,0.3209,0,CD8 T cells,AU87781,Stroma,Position 108,398.58,201.23,4
85313,3152.2556,253.2188,731.4603,0,0,1837.1239,29.5276,73.0765,9701.8838,14060.5938,0,0,546.6282,0,86.1239,0,CD8 T cells,AU87781,Stroma,Position 108,469.26,202.69,4
85318,12975.3545,9887.0723,6424.2686,3856.5652,0,168.6743,2258.7808,2898.5603,5353.3979,30040.8457,0,1686.4651,1053.9988,0,2904.3206,363.7934,CD8 T cells,AU87781,Stroma,Position 108,502.37,207.15,4
85319,6621.1353,24.3458,0.39,292.9348,0,754.5227,340.7998,0,4720.396,10399.1768,0,0,926.1769,0,49.7683,1.149,CD8 T cells,AU87781,Stroma,Position 108,393.07,207.85,4
85320,129.4316,872.7653,1600.4429,521.8847,0,651.0714,0.1908,6697.6133,75.301,1688.1143,0,15555.5586,1041.5632,0,9022.1924,0.5612,IRF8+HLA-DR+,AU87781,Stroma,Position 108,509.05,208.82,4
85321,1262.5968,2864.0193,745.1687,298.4275,0,743.3596,5.1758,0,1494.8806,6381.6978,0,19956.3086,1284.8385,0,1066.5654,514.0701,SIRPa+CD31+,AU87781,Stroma,Position 108,417.21,209.33,4
85322,4862.4048,4422.2925,7964.2314,78.6183,0,1704.1553,5502.2622,5801.7671,7349.6616,22338.5137,0,4015.8372,2356.8931,0,5981.7188,8.5115,CD8 T cells,AU87781,Stroma,Position 108,517.01,210.52,4
85323,9683.5234,1386.7789,518.7823,80.3322,15.4719,4379.3516,1281.9668,1094.5406,6581.5532,13439.9131,0,0,4471.8213,0,38.8351,36.2234,CD8 T cells,AU87781,Stroma,Position 108,530.52,210.71,4
85324,1413.0035,11629.9775,4796.7314,4554.7031,0,1703.2212,460.498,897.4047,18605.6836,24671.7578,1.0683,5426.9385,935.2625,1.2222,1013.2105,186.7253,DN T cells,AU87781,Stroma,Position 108,385.16,210.48,4
85325,11132.998,17846.0469,9121.375,2630.302,0,2178.4785,5549.6621,4040.9053,13603.0908,36230.7812,0,956.0178,1440.5304,0.4437,499.4138,515.1044,CD8 T cells,AU87781,Stroma,Position 108,375.06,213.7,4
85328,0,149.4713,14.913,10.8726,0,1030.4098,0,0,839.5966,1262.6985,0,18055.4941,474.0552,0,991.0276,0,Endo,AU87781,Stroma,Position 108,402.53,214.26,4
85331,3073.3838,36.3071,4.0166,0,0,624.9087,686.6784,0,22676.875,24635.9121,0,0,374.4087,0,69.9523,0,CD8 T cells,AU87781,Stroma,Position 108,605.36,216.8,4
85332,4183.0073,7891.603,7786.3594,2.6423,0,1996.2472,7288.6611,13606.1758,7607.1631,30270.0703,0,17.1348,684.8764,3.573,314.4663,0.8858,IRF8+HLA-DR+,AU87781,Stroma,Position 108,531.67,217.36,4
85333,7108.5049,6338.1973,11737.6748,1058.2816,0,1028.7301,1472.3092,19173.4336,23560.0586,43586.5703,0,0,1281.5443,1.1509,181.971,94.0508,IRF8+HLA-DR+,AU87781,Stroma,Position 108,481.29,217.67,4
85334,0,29.8543,0,0,0,6194.2954,0,4.1063,0,0,0,0,1833.8839,0,34.0748,1169.9606,IRF8+HLA-DR+,AU87781,Stroma,Position 108,452.17,218.66,4
85335,84.038,4965.6919,1350.418,71.506,0,1165.73,389.45,17.146,0,1303.718,0,8582.8457,1208.292,0,841.764,0,SIRPa+CD31+,AU87781,Stroma,Position 108,403.32,219.49,4
85336,0,537.4151,153.5737,4469.7051,0,771.7695,1039.6493,147.3544,8632.9209,15624.4336,0,9445.791,1977.8179,0,170.3928,1.368,DN T cells,AU87781,Stroma,Position 108,502.49,219.34,4
85338,15190.7383,6845.3506,1098.0718,48.3572,19.8745,1.5834,5509.3667,383.5765,9574.8164,2718.2234,5.1462,4.691,106.9131,0.1393,13.9779,327.8731,CD8 T cells,AU87781,Stroma,Position 108,666.97,223.12,4
85339,1145.2976,3676.0203,902.434,9.9459,0,1143.708,806.8658,28.372,12476.3594,22891.1465,0,10811.8457,843.2368,0,197.496,18.4228,CD8 T cells,AU87781,Stroma,Position 108,390.45,222.63,4
85340,279.7107,10127.0596,4026.0959,991.0918,0,1872.5856,62.0334,709.936,824.484,15144.4453,0,21853.2539,2812.8525,0,427.8734,115.5035,SIRPa+CD31+,AU87781,Stroma,Position 108,382.04,223.08,4
85341,470.8968,16417.9531,7567.7627,683.9533,0,744.0123,103.2531,922.5577,87.6364,17939.1172,0,96.7076,1364.0308,3.6462,6784.0947,1497.6118,CD88+ Monocytes,AU87781,Stroma,Position 108,432.46,223.06,4
85343,48.1084,9141.8086,3009.9985,596.9662,18.6996,12.0677,6.4434,4055.9124,0.6968,3398.0891,0,28.3315,283.0159,1.1174,466.6264,1310.9309,CD88+ Monocytes,AU87781,Stroma,Position 108,646.92,223.46,4
85344,14226.5391,18605.8672,9766.7344,2316.0198,0,250.2897,8352.5752,10139.4434,5825.8354,49133.1016,0,0,597.7552,1.5443,399.7468,496.9086,CD8 T cells,AU87781,Stroma,Position 108,426.29,224.72,4
85345,15203.248,2318.4146,461.1266,0,0,1249.6298,8197.1738,30.2785,4978.9668,29086.1777,0,0,1208.8639,0,16.2832,91.6123,CD8 T cells,AU87781,Stroma,Position 108,406,225.07,4
85346,1470.0608,8344.667,5099.1919,64.8393,0,1762.5443,0,398.5891,269.9529,5447.6338,0,8.4277,1125.7993,0,19.9656,68.3549,CD88+ Monocytes,AU87781,Stroma,Position 108,535.72,226.4,4
85347,22108.4844,149.0337,0.8399,7.3736,0,1319.1952,1384.5702,0,15421.6094,14692.0039,3.5983,0,905.9438,0,106.7949,47.5379,CD8 T cells,AU87781,Stroma,Position 108,565.05,227.5,4
85351,0,9850.583,3429.0461,440.6642,0,997.5535,0,144.4188,0,6069.2124,0,3109.7639,1134.9281,0,497.1882,12.0111,CD88+ Monocytes,AU87781,Stroma,Position 108,373.82,229.17,4
85352,7714.9956,3243.7058,3228.9985,22.7889,0,735.097,1209.1571,2764.8613,10246.5312,36583.1953,0,48.4792,255.2619,0,0.7211,24.1248,CD8 T cells,AU87781,Stroma,Position 108,391.51,229.87,4
85353,3.5952,17241.5449,10884.7715,1094.0635,0,1769.8851,21.801,6643.4683,18.3602,17192.752,0,0.2058,913.0909,0.94,826.6175,1382.2281,CD88+ Monocytes,AU87781,Stroma,Position 108,381.77,230.21,4
85354,491.6616,3291.3567,1123.4253,44.1433,0,29.0808,64.1021,14.0412,11683.9814,23310.7188,0,11902.5703,145.1281,5.1677,90.529,0,CD8 T cells,AU87781,Stroma,Position 108,489.79,231.29,4
85357,0.7781,7948.8594,3121.2754,1768.3176,0,609.9426,7.4709,5046.5713,27.4581,279.1197,0,0,1988.5116,0,986.3065,2172.2163,CD88+ Monocytes,AU87781,Stroma,Position 108,625.74,234.14,4
85359,0,9689.0195,9453.1865,149.7575,0,2182.71,0,10438.3291,0,4982.2881,0,0,721.1635,0,75.0299,744.5887,CD88+ Monocytes,AU87781,Stroma,Position 108,458.45,235.15,4
85360,0,19290.332,13151.9844,544.4,0,678.6829,0,5926.292,0,12907.6367,38.7803,163.1263,145.7618,1.4566,442.4789,1581.4381,CD88+ Monocytes,AU87781,Stroma,Position 108,612.25,235.2,4
85361,905.5622,1518.9467,4366.7817,107.0606,0,301.7242,98.512,2790.4766,1105.7764,10863.9531,0,0,709.0992,0,55.3835,18.5026,DN T cells,AU87781,Stroma,Position 108,404.34,237.75,4
85365,16.3623,24572.957,9364.8613,3289.4751,0,7.4512,0,9026.4229,0,14883.3232,0,93.1779,19.5813,79.1822,295.8265,1092.0455,CD88+ Monocytes,AU87781,Stroma,Position 108,659.9,240.81,4
85367,1.4964,23829.998,15281.3105,1578.6746,35.5129,1746.6539,25.3965,6932.439,1.0628,12846.3906,0,103.8404,1860.5201,106.5592,1647.1792,2671.6375,CD88+ Monocytes,AU87781,Stroma,Position 108,632.52,241.23,4
85368,44.3505,9061.0967,3775.489,638.7406,0,0.8475,0,1898.103,0,0,0,33.3525,684.1822,0,41.101,1882.1486,CD88+ Monocytes,AU87781,Stroma,Position 108,669.55,242.11,4
85370,0,7178.1689,1631.1344,90.3998,0,427.4524,11.9418,34.2004,0,1328.8656,0,0.5106,313.4222,0,501.6327,388.6372,CD88+ Monocytes,AU87781,Stroma,Position 108,608.94,242.59,4
85371,255.009,422.6362,627.8763,0,0,398.4534,277.0735,80.2796,564.4606,4491.2241,0,0,1386.8638,0,18.81,0,DN T cells,AU87781,Stroma,Position 108,395.29,242.23,4
85372,0,9389.6777,10247.0547,974.6255,0,615.5093,2.0824,5885.8999,7.7172,13600.6426,0,1427.6301,401.8642,2.5309,324.7182,147.5552,CD88+ Monocytes,AU87781,Stroma,Position 108,372.2,241.92,4
85373,1216.3604,1504.8083,3911.7827,37.6098,0,242.5887,46.5881,2428.7295,225.48,6559.6943,0,24492.084,599.9891,0,109.3793,215.7511,IRF8+HLA-DR+,AU87781,Stroma,Position 108,421.34,243.1,4
85374,0,18383.4863,9658.0996,558.1132,0,1369.5649,0,4283.4243,0,8664.2959,0,22.2297,952.2012,1.6429,20.2381,840.5867,CD88+ Monocytes,AU87781,Stroma,Position 108,618.21,244.37,4
85375,10115.7285,5672.5562,11415.6025,277.5675,0,499.4116,5103.2075,9457.9229,12093.2334,43189.9961,0,0,1021.1238,0,265.0482,122.4984,CD8 T cells,AU87781,Stroma,Position 108,403.72,246.38,4
85376,6563.0396,19160.2949,8394.4834,998.5657,0,956.145,269.7724,1747.158,1629.8557,21953.2637,0,10.631,915.6662,8.5075,1135.6282,277.0646,CD88+ Monocytes,AU87781,Stroma,Position 108,486.8,246.98,4
